,_id,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TOTAL FEED (%) PV,CLINKER WF(%) PV,LIMESTONE WF(%) PV,SLAG WF(%) PV,GYPSUM WF(%) PV,POZZOLANE WF(%) PV,FLY ASH1 (%) PV,FLY ASH2 (%) PV,CLINKER WF(%) SP,LIMESTONE WF(%) SP,SLAG WF(%) SP,GYPSUM WF(%) SP,POZZOLANE WF(%) SP,FLY ASH1   (%) SP,FLY ASH2  (%) SP,TOTAL FEED (ton/h) PV,CLINKER WF (ton/h) PV,LIMESTONE WF (ton/h) PV,SLAG WF (ton/h) PV,GYPSUM W (ton/h) PV,POZZOLANE WF (ton/h) PV,FLY ASH1 (ton/h) PV,FLY ASH2 (ton/h) PV,TOTAL FEED (ton/h) SP,SLAG WF (ton/h) SP,LIMESTONE WF (ton/h) SP,CLINKER WF (ton/h) SP,BOTOM ASH WF (ton/h) SP,GYPSUM WF (ton/h) SP,FLY ASH 1 (ton/h) SP,FLY ASH 2 (ton/h) SP,INJECTION OF MILL WATER (m³/h) SP,MILL MOTOR POWER (KW) PV,MILL MOTOR CURR (A) PV,RECIRCULATION DAMPER (%) PV,RECIRCULATION DAMPER (%) SP,FRESH AIR DAMPER (%) PV,FRESH AIR DAMPER (%) SP,MAIN FAN POWER (KW) PV,MAIN FAN MOTOR CURR (A) PV,MAIN BF OUT PRESS (mbar) PV,CEMENT MILL BF DP (mbar) PV,GRINDING PRESSURE (bar) SP,GRINDING PRESSURE (bar) PV,BUCKET ELV MTR POWER (KW) PV,BUCKET ELV MOTOR CURR (A) PV,MILL IN PRES (mbar) PV,MILL IN PRES (mbar) SP,MILL IN TEMP (C) PV,MILL EXIT TEMP (C) PV,CEMENT MILL DP (mbar) PV,MILL OUT PRES (mbar) PV,SEPARATOR SPEED (%) SP,SEPARATOR POWER (KW) PV,SEPARATOR SPEED (RPM) PV,ICON BED TEMP(C) SP,ICON BED TEMP(C) PV,ICON CEILING TEMP (C) PV,ICON EXIT TEMP(C) PV,CEMENT MILL TABLE WATER SPRAY(m³/h) PV,ROLLER 1 BED DEPTH (mm),ROLLER 2 BED DEPTH (mm),ROLLER 3 BED DEPTH (mm),MILL VIBRATION (mm/s),GEARBOX ACCEREROMETER 1 VIBRATION (mm/s),GEARBOX ACCEREROMETER 2 VIBRATION (mm/s),HOPPER LEVEL INDICATOR (mg/m³),THRUST PAD 1 OIL PRESS (bar),THRUST PAD 2 OIL PRESS (bar),THRUST PAD 3 OIL PRESS (bar),THRUST PAD 4 OIL PRESS (bar),THRUST PAD 5 OIL PRESS (bar),THRUST PAD 6 OIL PRESS (bar),THRUST PAD 7 OIL PRESS (bar),THRUST PAD 8 OIL PRESS (bar),THRUST PAD 9 OIL PRESS (bar),THRUST PAD 10 OIL PRESS (bar),THRUST PAD 11 OIL PRESS (bar),THRUST PAD 12 OIL PRESS (bar),GRINDING AID ADDITION PV,GRINDING AID ADDITION SP,BLAINE,SO3,FINENESS,Moisture SLAG,Moisture POZZOLANE,Moisture CLINKER,Moisture LIMESTONE,Moisture GYPSUM,Moisture FLYASH 1,Moisture FLY ASH 2,Time Sample Taken CPII,cement type CPII,cement type CPIV,DATE/TIME
2307,5c3a8caedd80273430fa6e80,2019,1,12,21,56,1,96.81,71.77,21.57,0.04,0.81,5.58,0.0,0.1,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.87,36.52,10.93,0.08,0.41,2.84,0.02,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1035.67,110.12,49.7,49.87,0.0,0.0,396.56,624.96,46.17,10.28,114.0,110.0,4.96,8.39,5.06,5.0,142.38,102.42,30.92,27.9,43.0,56.17,749.25,800.0,811.18,821.5,576.45,2.17,6.79,2.01,2.06,0.78,2.0,2.0,0.04,63.0,87.0,44.0,51.0,37.0,33.0,36.0,22.0,44.0,50.0,36.0,26.5,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:56:01
2308,5c3a8ccddd80273430fa6e81,2019,1,12,21,56,34,95.7,72.35,21.22,0.13,0.81,5.22,0.0,0.12,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.24,36.32,10.66,0.09,0.41,2.64,0.0,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1051.49,113.56,49.47,49.4,0.0,0.0,394.65,613.39,46.13,10.39,114.0,109.0,4.99,8.43,4.76,5.0,141.83,102.47,30.83,27.75,43.0,56.29,749.36,800.0,813.29,822.42,568.29,2.17,6.63,2.48,1.01,0.73,2.0,3.0,0.04,69.0,81.0,44.0,71.0,64.0,76.0,73.0,43.0,32.0,39.0,30.0,37.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:56:34
2309,5c3a8ceddd80273430fa6e82,2019,1,12,21,57,5,95.78,72.01,21.62,0.09,0.79,5.36,0.0,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.41,36.21,10.85,0.15,0.39,2.72,0.0,0.1,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1053.41,115.2,45.42,45.28,0.0,0.0,393.97,626.44,46.04,10.27,114.0,119.0,5.02,8.47,4.76,5.0,141.85,102.62,30.76,27.9,43.0,56.1,749.15,800.0,814.2,823.79,572.63,2.17,4.0,2.76,1.56,0.6,2.0,2.0,0.09,63.0,86.0,44.0,86.0,52.0,49.0,71.0,47.0,45.0,57.0,32.0,44.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:57:05
2310,5c3a8d0edd80273430fa6e83,2019,1,12,21,57,37,95.43,72.66,21.47,0.09,0.78,4.91,0.02,0.18,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.23,36.53,10.73,0.1,0.39,2.43,0.02,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1054.29,111.43,44.18,44.56,0.0,0.0,387.21,632.68,46.13,10.34,114.0,118.0,4.95,8.36,4.84,5.0,142.27,102.71,31.05,27.81,43.0,55.93,748.93,800.0,816.08,824.7,567.72,2.17,4.69,2.03,1.82,0.44,2.0,2.0,0.64,92.0,102.0,42.0,47.0,18.0,36.0,49.0,23.0,31.0,31.0,15.0,16.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:57:37
2311,5c3a8d30dd80273430fa6e84,2019,1,12,21,58,10,95.49,72.16,21.7,0.17,0.75,5.12,0.03,0.17,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.4,36.41,10.82,0.07,0.37,2.62,0.0,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1067.01,113.87,42.0,41.76,0.0,0.0,399.8,624.16,45.99,10.32,114.0,118.0,4.97,8.38,4.79,5.0,142.95,102.72,30.84,27.7,43.0,55.87,748.99,810.0,817.34,824.47,574.11,2.17,4.57,3.0,2.13,0.62,2.0,2.0,0.31,60.0,82.0,45.0,77.0,55.0,60.0,56.0,25.0,28.0,49.0,41.0,41.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:58:10
2312,5c3a8d52dd80273430fa6e85,2019,1,12,21,58,44,96.0,72.19,21.23,0.14,0.75,5.46,0.03,0.17,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.21,36.27,10.64,0.1,0.38,2.73,0.02,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,991.43,107.22,43.59,43.44,0.0,0.0,396.59,612.44,45.92,10.34,114.0,117.0,5.0,8.42,5.17,5.0,142.58,102.85,30.67,27.76,43.0,55.73,748.51,810.0,817.28,824.02,566.98,2.17,5.79,2.0,1.01,0.71,2.0,2.0,0.01,57.0,81.0,43.0,73.0,41.0,43.0,45.0,30.0,44.0,49.0,31.5,31.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:58:44
2313,5c3a8d75dd80273430fa6e86,2019,1,12,21,59,18,95.98,72.2,21.37,0.11,0.79,5.37,0.02,0.17,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.49,36.38,10.73,0.04,0.4,2.74,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1058.21,112.2,42.9,43.06,0.0,0.0,395.32,618.51,45.99,10.15,114.0,117.0,4.97,8.4,5.27,5.0,142.38,102.82,30.76,27.79,44.0,56.27,765.15,810.0,816.08,825.04,573.77,2.17,4.77,3.0,1.11,0.69,2.0,3.0,0.81,57.0,80.0,47.0,68.5,36.0,42.0,48.0,37.0,54.0,59.0,44.0,40.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:59:18
2314,5c3a8d98dd80273430fa6e87,2019,1,12,21,59,53,95.82,72.15,21.36,0.23,0.81,5.3,0.02,0.12,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.28,36.28,10.8,0.07,0.41,2.67,0.01,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1056.88,116.2,42.24,42.18,0.0,0.0,395.62,630.23,46.47,10.33,114.0,116.0,4.98,8.42,5.24,5.0,142.18,102.81,30.97,28.17,44.0,56.8,765.83,810.0,816.08,825.44,569.89,2.17,6.43,2.0,2.56,0.61,2.0,2.0,12.25,56.0,79.0,45.0,64.0,64.0,78.0,73.0,44.0,29.0,35.0,25.5,28.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:59:53
2315,5c3a8dbcdd80273430fa6e88,2019,1,12,22,0,28,95.74,72.46,21.29,0.11,0.81,5.09,0.01,0.09,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.28,36.44,10.77,0.11,0.41,2.58,0.02,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1004.21,112.43,40.09,40.25,0.0,0.0,395.66,630.49,46.2,10.3,114.0,115.0,4.96,8.4,5.32,5.0,140.8,102.76,31.27,27.74,44.0,56.35,765.57,825.0,816.08,827.38,571.77,2.17,5.1,2.0,1.0,0.84,2.0,2.0,0.04,74.0,83.0,46.0,52.0,28.0,20.0,18.0,11.0,50.0,27.0,26.0,26.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:00:28
2316,5c3a8ddfdd80273430fa6e89,2019,1,12,22,1,4,95.7,72.11,21.35,0.21,0.78,5.44,0.03,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.5,36.36,10.81,0.07,0.39,2.76,0.0,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,992.62,112.14,42.83,43.28,0.0,0.0,390.67,622.3,46.19,10.18,114.0,115.0,4.99,8.4,5.22,5.0,139.9,102.8,31.55,28.04,44.0,55.87,764.88,825.0,816.14,828.12,571.94,2.17,5.83,2.37,1.09,0.74,2.0,2.0,0.04,58.0,79.5,44.0,64.0,44.0,53.0,60.0,34.0,31.0,34.0,26.0,31.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:01:04
2317,5c3a8e02dd80273430fa6e8a,2019,1,12,22,1,39,95.42,72.26,21.21,0.11,0.77,5.37,0.02,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.18,36.28,10.7,0.06,0.38,2.7,0.01,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1027.21,110.59,45.93,46.13,0.0,0.0,390.88,621.85,46.27,10.18,114.0,115.0,5.03,8.5,5.15,5.0,139.17,102.85,31.81,28.04,44.0,56.18,764.94,830.0,816.14,829.72,572.97,2.17,6.21,2.0,1.86,0.69,2.0,3.0,9.0,78.0,89.0,48.0,68.0,42.0,54.0,58.0,32.0,47.0,57.5,38.0,27.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:01:39
2318,5c3a8e25dd80273430fa6e8b,2019,1,12,22,2,14,96.29,72.05,21.27,0.16,0.76,5.55,0.0,0.17,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.52,36.31,10.76,0.12,0.38,2.79,0.01,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1060.58,117.41,47.68,47.36,0.0,0.0,400.36,631.83,46.11,10.22,114.0,115.0,5.0,8.42,5.2,5.0,138.77,102.86,32.06,27.74,44.0,56.66,765.2,830.0,816.14,831.43,574.11,2.18,6.54,3.68,2.0,0.63,2.0,2.0,0.02,84.0,89.0,47.0,62.0,44.0,51.0,51.0,33.0,41.0,48.5,42.0,23.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:02:14
2319,5c3a8e49dd80273430fa6e8c,2019,1,12,22,2,49,95.96,72.31,21.42,0.14,0.77,5.37,0.0,0.16,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.47,36.38,10.83,0.06,0.39,2.71,0.02,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1043.56,114.14,47.43,47.47,0.0,0.0,385.95,622.71,46.21,10.12,114.0,114.0,4.96,8.41,5.03,5.0,138.23,102.82,32.0,27.99,44.0,56.64,765.25,830.0,818.3,833.09,575.37,2.17,7.43,2.12,2.07,0.62,2.0,2.0,0.01,46.0,73.5,47.0,74.0,50.0,57.0,54.0,31.0,33.0,47.0,34.0,36.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:02:49
2320,5c3a8e6cdd80273430fa6e8d,2019,1,12,22,3,25,95.47,72.42,21.26,0.12,0.78,5.27,0.0,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.22,36.37,10.68,0.07,0.39,2.66,0.0,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1063.92,115.19,48.11,48.28,0.0,0.0,401.46,633.4,46.41,10.13,114.0,114.0,4.94,8.38,5.09,5.0,138.0,103.09,31.86,28.15,44.0,56.1,764.78,830.0,819.27,835.43,571.32,2.17,5.77,2.04,2.0,0.77,2.0,2.0,3.61,73.0,84.0,44.0,50.0,56.0,61.0,55.0,26.0,34.0,43.5,32.0,42.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:03:25
2321,5c3a8e8fdd80273430fa6e8e,2019,1,12,22,4,0,95.71,72.54,21.11,0.13,0.76,5.37,0.0,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.29,36.32,10.65,0.09,0.38,2.72,0.0,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1026.4,111.45,49.4,49.15,0.0,0.0,395.99,621.17,46.26,10.21,114.0,113.5,4.99,8.45,5.07,5.0,137.95,103.22,31.78,27.67,44.0,55.81,765.41,830.0,821.38,838.45,577.88,2.17,6.71,2.0,2.0,0.73,2.0,2.0,0.16,58.0,88.0,43.0,58.0,30.0,26.0,30.0,23.0,28.0,26.0,21.0,15.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:04:00
2322,5c3a8eb2dd80273430fa6e8f,2019,1,12,22,4,35,95.89,72.21,21.02,0.17,0.7,5.77,0.0,0.09,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.49,36.41,10.7,0.06,0.35,2.94,0.0,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1041.33,112.57,50.94,50.62,0.0,0.0,398.13,627.21,45.95,10.28,114.0,113.0,4.99,8.46,4.88,5.0,138.45,103.38,31.68,27.77,44.0,56.18,765.25,830.0,823.61,839.82,572.57,2.17,6.0,2.59,1.0,0.61,2.0,2.0,0.01,54.0,72.0,45.0,66.0,50.0,64.0,71.0,44.0,41.0,43.0,34.0,29.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:04:35
2323,5c3a8ed4dd80273430fa6e90,2019,1,12,22,5,10,96.62,71.68,21.06,0.29,0.7,6.26,0.02,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.47,36.23,10.63,0.06,0.35,3.17,0.02,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1008.02,110.4,49.22,48.96,0.0,0.0,397.16,623.78,46.24,10.1,114.0,113.0,5.0,8.44,4.88,5.0,139.05,103.38,31.51,27.98,44.0,56.61,765.41,830.0,824.57,840.68,577.82,2.17,6.32,2.05,2.0,0.69,2.0,3.0,0.2,75.0,92.0,43.0,51.0,30.5,37.0,32.0,13.0,50.0,50.0,44.0,39.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:05:10
2324,5c3a8ef5dd80273430fa6e91,2019,1,12,22,5,44,96.41,71.8,21.2,0.08,0.73,6.09,0.03,0.19,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.54,36.31,10.67,0.05,0.37,3.03,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1030.0,113.39,45.15,45.19,0.0,0.0,389.96,619.66,46.11,10.27,114.0,112.0,4.96,8.36,4.71,5.0,139.27,103.63,31.17,27.76,44.0,56.64,765.25,830.0,826.46,840.45,571.09,2.17,5.26,2.16,2.0,0.59,2.0,2.0,2.25,50.0,70.0,44.0,68.0,46.0,53.0,49.0,28.0,45.0,41.5,18.0,28.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:05:44
2325,5c3a8f16dd80273430fa6e92,2019,1,12,22,6,17,95.3,72.49,21.28,0.25,0.76,5.1,0.0,0.12,73.3,22.7,0.0,1.0,3.0,0.0,0.0,49.95,36.31,10.64,0.08,0.38,2.51,0.0,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1061.85,116.64,43.01,42.09,0.0,0.0,392.47,625.17,46.09,10.48,114.0,113.0,4.96,8.41,4.89,5.0,140.23,103.61,31.23,27.63,44.0,56.18,765.36,830.0,828.62,842.11,577.02,2.17,6.93,2.28,1.29,0.6,2.0,2.0,0.16,68.0,85.0,41.0,57.0,35.0,35.0,29.0,18.0,49.0,52.0,38.0,28.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:06:17
2326,5c3a8f35dd80273430fa6e93,2019,1,12,22,6,50,95.37,72.71,21.53,0.12,0.8,4.78,0.04,0.2,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.01,36.29,10.76,0.08,0.4,2.39,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1006.92,110.02,42.8,43.23,0.0,0.0,399.61,623.75,46.04,10.29,114.0,112.0,4.99,8.44,5.22,5.0,140.38,103.75,31.04,27.73,44.0,56.31,765.25,830.0,829.53,843.99,577.99,2.17,5.73,2.51,2.0,0.82,2.0,2.0,0.04,52.0,75.0,44.0,63.0,38.0,48.0,52.0,34.0,42.0,48.0,36.0,30.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:06:50
2327,5c3a8f54dd80273430fa6e94,2019,1,12,22,7,21,96.43,71.96,21.22,0.11,0.78,5.78,0.01,0.16,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.68,36.4,10.74,0.06,0.4,2.98,0.0,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1034.32,108.5,44.24,44.69,0.0,0.0,391.29,612.27,46.2,10.41,114.0,112.0,5.01,8.46,5.16,5.0,139.8,103.79,30.91,27.86,44.0,56.03,765.31,830.0,832.61,845.36,578.91,2.17,6.08,2.66,2.03,0.66,2.0,2.0,0.01,53.0,68.0,38.0,59.0,51.0,63.0,67.0,49.0,48.0,45.0,36.0,39.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:07:21
2328,5c3a8f76dd80273430fa6e95,2019,1,12,22,7,52,97.63,70.85,21.0,0.25,0.74,7.03,0.0,0.07,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.36,36.35,10.84,0.07,0.38,3.63,0.0,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1075.85,118.59,45.15,44.96,0.0,0.0,395.43,619.99,45.97,10.33,114.0,112.0,4.95,8.37,5.04,5.0,140.18,103.88,30.94,28.0,44.0,55.94,764.94,830.0,834.78,846.61,581.64,2.17,6.14,2.0,1.21,0.66,2.0,2.0,0.01,54.0,79.0,47.0,71.0,56.0,55.0,26.0,18.0,53.0,51.0,35.0,21.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:07:52
2329,5c3a8f97dd80273430fa6e96,2019,1,12,22,8,26,96.71,71.77,21.19,0.18,0.72,6.01,0.0,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.68,36.41,10.74,0.04,0.36,2.97,0.02,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1005.0,107.23,48.01,48.39,0.0,0.0,396.56,619.69,46.12,10.1,114.0,111.0,5.0,8.48,4.96,5.0,139.48,103.97,30.85,28.0,44.0,55.95,765.31,830.0,835.69,846.5,580.16,2.18,5.31,2.0,0.1,0.66,2.0,2.0,1.44,53.0,73.0,44.0,63.0,55.0,68.0,71.0,51.0,41.0,54.0,29.0,31.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:08:26
2330,5c3a8fbadd80273430fa6e97,2019,1,12,22,8,59,95.02,72.84,21.47,0.12,0.72,4.64,0.0,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,49.94,36.35,10.7,0.09,0.36,2.31,0.02,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1062.68,116.55,46.54,46.78,0.0,0.0,402.49,628.13,46.09,10.21,114.0,112.0,4.99,8.42,4.93,5.0,139.6,103.83,30.77,27.87,44.0,56.18,765.2,830.0,835.69,845.76,586.67,2.17,5.53,2.0,0.93,0.63,2.0,2.0,3.24,78.0,92.0,44.0,57.0,27.0,24.0,58.0,43.0,38.0,58.0,34.0,48.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:08:59
2331,5c3a8fdcdd80273430fa6e98,2019,1,12,22,9,34,94.87,72.95,21.54,0.15,0.73,4.31,0.01,0.13,73.3,22.7,0.0,1.0,3.0,0.0,0.0,49.88,36.36,10.84,0.08,0.36,2.15,0.01,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1053.39,111.44,46.96,47.15,0.0,0.0,398.17,631.06,46.43,10.36,114.0,112.0,4.98,8.46,4.89,5.0,139.7,103.78,30.9,27.93,44.0,56.45,765.62,830.0,836.66,846.96,573.88,2.17,7.61,4.54,0.43,0.66,2.0,2.0,0.36,50.0,74.0,44.0,76.0,63.0,74.0,62.0,41.0,50.0,57.0,43.0,39.5,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:09:34
2332,5c3a8fffdd80273430fa6e99,2019,1,12,22,10,8,95.62,72.94,21.37,0.28,0.74,4.68,0.02,0.16,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.59,36.53,10.7,0.37,0.37,2.42,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1027.32,112.96,44.51,44.51,0.0,0.0,396.86,627.18,45.95,10.35,114.0,111.0,5.02,8.46,4.88,5.0,139.7,103.75,31.09,27.93,44.0,56.48,764.83,840.0,836.72,846.67,582.61,2.17,7.57,2.9,0.37,0.66,2.0,2.0,0.16,64.0,84.0,45.0,62.0,42.0,41.0,61.0,41.0,31.0,47.0,24.0,36.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:10:08
2333,5c3a9022dd80273430fa6e9a,2019,1,12,22,10,43,96.62,71.66,21.03,0.89,0.74,5.48,0.0,0.13,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.76,36.33,10.69,0.52,0.37,2.79,0.0,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1041.06,110.29,43.86,44.15,0.0,0.0,398.92,623.39,46.36,10.12,120.0,122.0,5.0,8.45,5.07,5.0,140.1,103.73,30.97,28.06,44.0,56.16,764.88,840.0,836.72,848.16,576.79,2.17,5.53,2.65,1.0,0.64,2.0,2.0,0.64,67.0,87.0,44.0,68.0,29.0,34.0,36.0,26.0,63.0,58.0,34.0,30.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:10:43
2334,5c3a9050dd80273430fa6e9b,2019,1,12,22,11,18,96.38,71.83,ERROR,0.16,0.7,6.06,0.02,0.06,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.24,36.09,10.6,0.12,0.35,3.01,0.01,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1025.45,112.43,43.4,43.35,0.0,0.0,400.75,631.74,45.94,10.29,120.0,120.0,5.01,8.45,4.9,5.0,140.7,103.62,30.89,27.8,44.0,56.17,765.2,ERROR,836.72,848.56,579.48,2.17,4.35,2.12,1.08,0.65,2.0,2.0,2.11,60.0,84.5,40.0,51.0,32.0,38.0,48.0,36.0,45.0,42.0,26.0,21.0,0.0,0.0,3740.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:11:18
2335,5c3a9073dd80273430fa6e9c,2019,1,12,22,12,4,95.42,72.43,21.24,0.06,0.67,5.51,0.01,0.21,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.2,36.29,10.68,0.12,0.33,2.72,0.02,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1090.56,119.16,42.71,43.0,0.0,0.0,405.38,635.08,46.51,10.2,120.0,119.0,5.0,8.46,4.91,5.0,140.38,103.61,30.96,28.04,45.9,56.39,797.42,840.0,837.91,849.24,587.87,2.17,6.8,2.0,1.93,0.49,2.0,2.0,1.69,58.0,82.0,44.0,73.0,61.0,72.0,70.0,48.0,33.0,53.0,26.0,40.0,0.0,0.0,3740.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 22:12:04
